id_,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type
125,100.0,100.0,40784,0,0,0,0,0,2,0.0,0.0,0,Mamadou,0.0,False,,2020-01-02T14:30:15.443594Z,50,40784.jpg,0.9,Sakho,0.1,False,,a,7,31,7,4861,3,8877,0,0.0,1.4,Sakho,465,0,0,0,8,0,0,0,0,1,0,0,69,86.0,13.2,6.0,10.6,363,139,388,143,409,152,395,144
472,,,167878,0,0,-3,3,0,3,0.0,0.0,0,Ben,0.0,False,,,47,167878.jpg,1.0,Osborn,0.0,False,,a,15,49,7,1373,0,3111,0,0.0,1.5,Osborn,126,0,0,0,0,0,0,0,0,0,0,0,33,28.4,26.1,8.0,6.3,417,172,363,179,398,185,417,177
617,100.0,100.0,92371,0,0,-2,2,0,2,0.0,0.0,0,Pablo,0.0,False,,2020-02-14T10:30:20.035710Z,48,92371.jpg,7.0,Marí,0.1,False,,a,1,3,7,7215,11,3083,4,0.0,1.5,Marí,90,0,0,1,0,0,0,0,0,0,0,1,28,26.2,1.6,0.0,2.8,418,156,433,160,583,202,444,161
481,100.0,100.0,180804,0,0,-1,1,0,2,0.0,0.0,0,Axel,0.0,False,,2020-01-03T14:30:19.879114Z,44,180804.jpg,1.4,Tuanzebe,0.1,False,,a,12,1,7,7881,3,13162,0,0.0,1.6,Tuanzebe,187,0,0,0,3,0,0,0,0,0,0,0,30,17.6,6.2,0.0,2.4,433,161,414,152,528,196,449,162
546,,,74375,0,0,0,0,0,2,0.0,0.0,0,Ezequiel,0.0,False,,,40,74375.jpg,1.1,Schelotto,0.6,False,,a,4,36,7,73186,11,42081,6,0.0,1.8,Schelotto,287,0,0,0,6,0,0,0,2,0,0,0,30,30.8,7.9,48.0,8.5,415,155,407,150,322,110,402,147
228,100.0,100.0,197365,0,0,-1,1,0,2,0.0,0.0,0,Eric,0.0,False,,2019-07-26T12:00:09.210610Z,49,197365.jpg,3.5,Bailly,0.1,False,,a,12,1,7,8944,1,6853,1,0.0,1.4,Bailly,102,0,0,1,0,0,0,0,0,0,0,0,31,31.4,0.7,0.0,3.2,414,154,447,164,593,205,440,158
179,100.0,100.0,86881,0,0,-2,2,0,3,0.0,0.0,0,Nampalys,0.0,False,,2020-01-22T21:30:23.983564Z,43,86881.jpg,1.4,Mendy,0.8,False,,a,9,13,7,95944,5,114932,5,0.0,1.6,Mendy,200,0,0,0,3,0,0,0,0,0,0,0,53,37.0,34.8,9.0,8.1,407,169,335,171,392,180,405,174
80,100.0,100.0,15237,0,0,-3,3,0,3,0.0,0.0,0,Andrew,0.0,False,,2019-12-20T11:00:16.393267Z,47,15237.jpg,1.2,Surman,0.0,False,,a,3,91,6,1464,0,4280,0,0.0,1.3,Surman,234,0,0,0,6,0,0,0,1,0,0,0,28,23.6,25.5,8.0,5.6,421,175,365,180,397,184,422,180
337,100.0,100.0,158534,0,0,-6,6,0,2,0.0,0.0,0,Kyle,0.0,False,,2020-02-20T14:00:20.750910Z,44,158534.jpg,1.5,Walker-Peters,0.5,False,,a,16,20,6,103869,2,306868,13,0.0,1.4,Walker-Peters,313,0,0,0,6,0,0,0,0,0,0,0,53,65.4,44.1,18.0,12.9,375,142,315,106,371,138,386,141
120,100.0,100.0,61603,0,0,-1,1,0,3,0.0,0.0,0,Daniel,0.0,False,,2020-03-09T22:30:22.759516Z,44,61603.jpg,1.2,Drinkwater,0.6,False,,a,2,7,6,23949,1,137541,1,0.0,1.4,Drinkwater,317,0,0,0,11,0,0,0,1,0,0,0,32,18.6,21.2,8.0,4.7,430,181,372,183,396,183,429,184
616,100.0,100.0,215439,0,0,-1,1,0,3,0.0,0.0,0,Tomas,0.0,False,,2020-02-24T22:00:20.240163Z,49,215439.jpg,1.5,Soucek,0.0,False,,a,19,21,6,1212,1,741,2,0.0,1.2,Soucek,229,0,0,0,6,0,0,0,0,0,0,0,30,55.2,13.6,45.0,11.4,387,159,387,186,328,158,392,169
593,,,232391,0,0,0,0,0,2,0.0,0.0,0,Jeremy,0.0,False,,,40,232391.jpg,1.5,Ngakia,0.1,False,,a,19,21,6,10350,31,2144,13,0.0,1.5,Ngakia,360,0,0,0,7,0,0,0,0,0,0,0,41,57.2,8.5,0.0,6.6,384,146,406,149,464,179,413,149
394,0.0,0.0,54102,0,0,-4,4,0,3,0.0,0.0,0,Jack,0.0,False,Groin Injury - Unknown return date,2019-11-22T23:30:19.447828Z,46,54102.jpg,1.0,Wilshere,0.2,False,,i,19,21,6,8712,2,34868,0,0.0,1.3,Wilshere,174,0,0,0,4,0,0,0,0,0,0,0,14,5.0,6.5,4.0,1.4,459,197,410,189,416,194,459,197
132,,,20066,0,0,-3,3,0,1,0.0,0.0,0,Wayne,0.0,False,,,42,20066.jpg,3.0,Hennessey,0.6,False,,a,7,31,6,19085,5,53683,0,0.0,1.4,Hennessey,180,0,0,0,4,0,0,0,0,0,13,0,42,87.4,0.0,0.0,8.7,362,27,509,34,479,26,400,27
408,,,214048,0,0,-1,1,0,2,0.0,0.0,0,Max,0.0,False,,,39,214048.jpg,1.7,Kilman,2.0,False,,a,20,39,5,143664,87,153717,15,0.0,1.3,Kilman,184,0,0,0,2,0,0,0,0,0,0,0,24,35.2,1.2,0.0,3.7,410,152,437,161,441,165,436,157
612,,,126407,0,0,-1,1,0,3,0.0,0.0,0,Nabil,0.0,False,,,49,126407.jpg,1.7,Bentaleb,0.0,False,,a,13,4,5,3486,0,2060,0,0.0,1.0,Bentaleb,270,0,0,1,5,0,0,0,2,0,0,0,36,41.6,56.2,3.0,10.1,404,168,297,157,418,196,396,170
584,100.0,100.0,214466,0,0,0,0,0,3,0.0,0.0,0,William,0.0,False,,2020-03-05T14:00:19.615123Z,45,214466.jpg,2.5,Smallbone,0.0,False,,a,16,20,5,577,0,319,0,0.0,1.1,Smallbone,156,0,0,1,3,0,0,0,0,0,0,0,19,23.4,10.3,14.0,4.8,422,176,397,187,382,175,428,183
46,0.0,0.0,93284,0,0,-3,3,0,4,0.0,0.0,0,Florin,0.0,False,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-08-24T16:30:09.164349Z,47,93284.jpg,1.7,Andone,0.3,False,,n,4,36,5,159834,0,196727,0,0.0,1.1,Andone,71,1,0,0,2,0,0,0,0,1,0,1,20,45.0,11.3,21.0,7.6,399,53,396,61,365,62,410,58
26,0.0,0.0,54764,0,0,-1,1,0,4,0.0,0.0,0,Jonathan,0.0,False,Joined Al-Gharafa on a permanent deal on 20/1.,2020-01-08T20:30:20.825750Z,54,54764.jpg,0.8,Kodjia,0.1,False,,u,2,7,5,4230,0,27740,0,0.0,0.9,Kodjia,111,0,0,0,6,0,0,0,1,0,0,0,14,3.4,12.2,24.0,3.8,465,65,393,59,362,61,435,61
604,,,168290,0,0,-3,3,0,3,0.0,0.0,0,Ignacio,0.0,False,,,47,168290.jpg,0.8,Pussetto,0.0,False,,a,18,57,5,501,0,375,0,0.0,1.1,Pussetto,56,0,0,0,2,0,0,0,1,0,0,0,17,23.2,0.9,2.0,2.6,423,177,443,203,423,198,446,189
533,100.0,100.0,243568,0,0,0,0,0,3,0.0,0.0,0,Billy,0.0,False,,2020-01-03T16:00:15.525594Z,45,243568.jpg,1.7,Gilmour,0.3,False,,a,6,8,5,20348,32,3323,6,0.0,1.1,Gilmour,99,0,0,1,1,0,0,0,0,0,0,0,18,13.0,26.3,3.0,4.2,439,184,362,178,417,195,434,186
515,75.0,75.0,192895,0,0,-2,2,0,2,0.0,0.0,0,Kieran,0.0,False,Lack of match fitness - 75% chance of playing,2019-12-09T22:00:21.790216Z,53,192895.jpg,1.0,Tierney,0.3,False,,d,1,3,5,72076,1,109869,1,0.0,0.9,Tierney,296,0,0,0,6,0,0,0,1,0,0,0,51,56.0,75.1,31.0,16.3,386,147,271,80,352,128,377,139
229,100.0,100.0,216051,0,0,-1,1,0,2,0.0,0.0,0,José Diogo,0.0,False,,2020-03-13T10:30:19.027485Z,49,216051.jpg,1.0,Dalot Teixeira,0.1,False,,a,12,1,4,1745,1,11072,0,0.0,0.8,Dalot,65,0,0,0,1,0,0,0,0,0,0,0,10,10.4,4.3,6.0,1.9,444,164,418,155,408,151,452,163
66,,,222434,0,0,-1,1,0,2,0.0,0.0,0,Jack,0.0,False,,,39,222434.jpg,1.0,Simpson,6.8,False,,a,3,91,4,404179,167,469906,49,0.0,1.0,Simpson,238,0,0,0,6,0,0,0,0,0,0,0,33,33.6,12.7,18.0,6.4,412,153,389,144,369,136,415,150
375,100.0,100.0,216058,0,0,-2,2,0,3,0.0,0.0,0,Domingos,0.0,False,,2019-10-29T22:00:19.938793Z,43,216058.jpg,1.0,Quina,0.1,False,,a,18,57,4,7589,4,10523,4,0.0,0.9,Quina,18,0,0,0,2,0,0,0,0,0,0,0,10,7.4,0.8,7.0,1.5,450,191,444,204,402,188,457,195
352,,,209042,0,0,-2,2,0,3,0.0,0.0,0,Oliver,0.0,False,,,43,209042.jpg,1.0,Skipp,0.7,False,,a,17,6,4,54214,5,50964,10,0.0,0.9,Skipp,57,0,0,0,1,0,0,0,0,0,0,0,12,12.6,1.2,0.0,1.4,440,185,438,199,516,209,458,196
624,,,58498,0,0,0,0,0,4,0.0,0.0,0,Odion,0.0,False,,,65,58498.jpg,1.0,Ighalo,0.8,False,,a,12,1,4,90274,29,35462,65,0.0,0.6,Ighalo,31,0,0,0,0,0,0,0,0,0,0,0,7,15.4,11.6,88.0,11.5,435,59,395,60,266,54,391,56
444,,,7645,0,0,-4,4,0,2,0.0,0.0,0,Phil,0.0,False,,,41,7645.jpg,1.0,Jagielka,0.3,False,,a,15,49,4,16526,1,46784,1,0.0,1.0,Jagielka,128,0,0,0,3,0,0,0,0,0,0,0,31,39.0,4.7,2.0,4.5,405,150,417,154,419,154,431,155
605,,,195774,0,0,-3,3,0,3,0.0,0.0,0,Gedson,0.0,False,,,47,195774.jpg,1.0,Carvalho Fernandes,0.0,False,,a,17,6,4,5155,1,3489,1,0.0,0.9,Fernandes,40,0,0,0,0,0,0,0,0,0,0,0,14,11.6,27.0,6.0,4.5,443,187,360,177,406,190,432,185
365,100.0,100.0,173514,0,0,-3,3,0,4,0.0,0.0,0,Isaac,0.0,False,,2019-09-19T17:00:11.798096Z,47,173514.jpg,0.8,Success Ajayi,0.3,False,,a,18,57,4,20418,1,57186,2,0.0,0.9,Success,65,0,0,0,3,0,0,0,1,0,0,0,8,6.2,13.6,17.0,3.7,453,62,386,58,375,63,437,62
576,0.0,0.0,209289,0,0,-2,2,0,3,0.0,0.0,0,Emile,0.0,False,Joined Huddersfield Town on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-10T20:00:21.634861Z,43,209289.jpg,2.0,Smith Rowe,0.0,False,,n,1,3,4,5548,0,3196,3,0.0,0.9,Smith Rowe,96,0,0,1,0,0,0,0,0,0,0,0,13,9.8,6.3,0.0,1.6,445,188,412,191,517,210,454,194
619,,,200600,0,0,-4,4,0,3,0.0,0.0,0,Daniel,0.0,False,,,51,200600.jpg,1.0,Castelo Podence,0.0,False,,a,20,39,4,2652,0,1690,1,0.0,0.8,Podence,43,0,0,0,0,0,0,0,0,0,0,0,14,9.0,27.5,40.0,7.7,446,189,357,174,336,162,408,176
538,,,432735,0,0,-1,1,0,4,0.0,0.0,0,Adam,0.0,False,,,44,432735.jpg,1.3,Idah,0.1,False,,a,14,45,4,17603,0,14152,0,0.0,0.9,Idah,68,0,0,0,3,0,0,0,0,0,0,0,12,3.0,1.5,4.0,0.9,467,67,434,67,412,67,466,66
497,75.0,75.0,160987,0,0,-2,2,0,3,0.0,0.0,0,Jean-Philippe,0.0,False,Lack of match fitness - 75% chance of playing,2019-08-23T21:30:13.493993Z,48,160987.jpg,2.0,Gbamin,0.0,False,,d,8,11,4,2782,0,7201,0,0.0,0.8,Gbamin,135,0,0,1,0,0,0,0,0,0,0,0,14,20.0,6.3,0.0,2.6,429,180,413,192,585,243,447,190
16,0.0,0.0,57249,0,0,-3,3,0,3,0.0,0.0,0,Henrikh,0.0,False,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,67,57249.jpg,1.3,Mkhitaryan,0.7,False,,n,1,3,4,23041,1,116579,3,0.0,0.6,Mkhitaryan,110,0,0,1,0,0,0,0,1,0,0,0,3,5.4,33.9,46.0,8.6,456,195,338,172,327,157,401,172
268,0.0,0.0,76542,0,0,-3,3,0,3,0.0,0.0,0,Sung-yueng,0.0,False,Contract terminated by mutual consent on 31/1,2020-01-10T11:00:14.512940Z,47,76542.jpg,1.3,Ki,0.0,False,,u,13,4,4,1322,0,5080,0,0.0,0.9,Ki Sung-yueng,135,0,0,0,6,0,0,0,0,0,0,0,18,17.8,39.8,0.0,5.8,432,182,323,165,577,239,421,179
45,0.0,0.0,106757,0,0,-3,3,0,4,0.0,0.0,0,Jürgen,0.0,False,Joined FC Cincinnatti on loan until the end of the season on 12/2. - Expected back 05 Jul,2020-02-13T00:30:19.910430Z,52,106757.jpg,1.5,Locadia,0.1,False,,n,4,36,3,6760,0,23780,0,0.0,0.6,Locadia,85,0,0,1,1,0,0,0,0,0,0,0,5,3.2,1.3,30.0,3.3,466,66,436,68,353,59,439,64
570,,,113688,0,0,0,0,0,4,0.0,0.0,0,Oumar,0.0,False,,,45,113688.jpg,1.0,Niasse,0.0,False,,a,8,11,3,3741,0,2456,0,0.0,0.7,Niasse,19,0,0,0,2,0,0,0,0,0,0,0,1,7.0,1.8,0.0,0.9,451,61,431,65,544,75,467,67
435,0.0,0.0,124165,0,0,-5,5,0,3,0.0,0.0,0,Patrick,0.0,False,Joined Middlesbrough on loan until the end of the season on 2/1. - Expected back 01 Jul,2020-01-02T20:30:19.362679Z,50,124165.jpg,1.0,Roberts,0.0,False,,n,14,45,3,1554,0,7748,0,0.0,0.6,Roberts,24,0,0,0,2,0,0,0,0,0,0,0,12,4.4,0.6,0.0,0.5,461,199,449,207,601,249,473,206
590,,,157882,0,0,-5,5,0,3,0.0,0.0,0,Takumi,0.0,False,,,60,157882.jpg,1.0,Minamino,0.0,False,,a,10,14,3,18485,3,16162,2,0.0,0.5,Minamino,77,0,0,0,1,0,0,0,0,0,0,0,6,6.0,8.7,12.0,2.4,455,194,405,188,390,179,451,192
614,100.0,100.0,116543,0,0,-1,1,0,3,0.0,0.0,0,Valentino,0.0,False,,2020-02-22T18:00:19.527983Z,54,116543.jpg,0.8,Lazaro,0.0,False,,a,13,4,3,1296,0,946,0,0.0,0.6,Lazaro,217,0,0,0,3,0,0,0,0,1,0,0,16,21.6,49.1,8.0,7.9,425,178,305,160,400,186,407,175
27,100.0,100.0,98770,0,0,-2,2,0,1,0.0,0.0,0,Ørjan,0.0,False,,2019-07-30T15:00:08.973693Z,43,98770.jpg,1.0,Nyland,0.2,False,,a,2,7,3,18391,0,20334,3,0.0,0.7,Nyland,177,0,0,0,8,0,0,0,0,0,8,0,34,57.0,0.0,0.0,5.8,385,31,536,49,512,43,419,30
60,0.0,0.0,41320,0,0,-3,3,0,2,0.0,0.0,0,Charlie,0.0,False,Knee injury - Unknown return date,2019-08-25T15:30:14.994228Z,42,41320.jpg,1.5,Daniels,0.1,False,,i,3,91,3,3309,0,17178,0,0.0,0.7,Daniels,126,0,0,0,2,0,0,0,0,0,0,0,18,22.4,29.6,0.0,5.2,424,157,350,124,483,185,424,152
227,0.0,0.0,58893,0,0,-2,2,0,2,0.0,0.0,0,Marcos,0.0,False,Joined Estudiantes on loan until the end of the season on 30/1. - Expected back 01 Jul,2019-11-22T11:30:18.673309Z,48,58893.jpg,1.0,Rojo,0.1,False,,n,12,1,3,4819,0,11999,0,0.0,0.6,Rojo,121,0,0,0,2,0,0,0,1,0,0,0,9,20.2,1.9,6.0,2.8,428,159,430,159,407,150,443,160
